ID,Source,Geolocation,Location,State,Sightning date,Post date,Abund,Size,Ecological relation/Other strandings,Human interaction/Accident,Age,Sex,Site,URL 1,URL 2,URL 3,URL 4,URL 5
352,SM,Morro das Pedras,,SC,11/6/2020 0:00,11/6/2020,,,,,,,,https://www.instagram.com/p/CHQAQxiAH5C/,,,,
353,SM,Praia Mole - Floripa,,SC,,11/7/2020,,,,,,,,https://www.instagram.com/p/CHT2-9fAKCR/,,,,
354,SM,Rosa Norte,,SC,,11/7/2020,,,,,,,,https://www.instagram.com/p/CHTxXyppezX/,,,,
355,SM,,"Shnagrila, Pontal do Paraná",PR,11/7/2020 0:00,11/11/2020,,,,,,,,https://www.instagram.com/p/CHdDYzNnRJo/,,,,
356,SM,Praia do Moçambique,Rio Vermelho,SC,,11/7/2020,,,,,,,,https://www.instagram.com/p/CHT23Pbg5Gu/,,,,
357,SM,Praia Do Moçambique - Floripa - Sc,,SC,,11/8/2020,,,,,,,,https://www.instagram.com/p/CHVgaqSAimK/,,,,
358,SM,,praia de itapiruba em imbituba,SC,11/8/2020 0:00,11/8/2020,4,,,,,,,https://www.instagram.com/p/CHVgaqSAimK/,,,,
359,SM,,"Itaparica, Bahia",BA,,11/8/2020,,,,,,,,https://www.instagram.com/p/CHWF37KFgzi/,,,,
360,SM,Condominio Verdes Mares - Ilheus Bahia,,BA,,11/8/2020,,,,,,,,https://www.instagram.com/p/CHV2qd0jZIe/,,,,
361,SM,Praia da barra da lagoa,,EC,,11/8/2020,,,,,,,,https://www.instagram.com/p/CHWgxcsAY2J/,,,,
362,SM,Praia Brava - Itajaí/sc,,SC,11/8/2020 0:00,11/8/2020,praiacheia,,,,,,,https://www.instagram.com/p/CHV76CRghNj/,,,,
363,SM,"Garopada, Santa Catarina, Brazil",,SC,,11/8/2020,muitas,,,touching/ holding the jellyfish,,M,,https://www.instagram.com/p/CHWb1bsHfDP/,,,,
364,SM,Guaratuba - Litoral Do Paraná,,PR,,11/9/2020,,,,,,,,https://www.instagram.com/p/CHYxmuZDUnJ/,,,,
365,SM,,"Mariscal, Bombinhas",SC,,11/10/2020,,,,,,,,https://www.instagram.com/p/CHam6hSlMhS/,,,,
366,SM,"São José Da Coroa Grande, Pernambu",,PE,11/10/2020 0:00,11/10/2020,2,,,,,,,https://www.instagram.com/p/CHazVD0LDaH/,,,,
367,SM,Porto de Galinhas,,PE,,11/11/2020,,,,,,,,https://www.instagram.com/p/CHdnYTfB_QG/,,,,
368,SM,"Armação Dos Búzios, Rio De Janeiro, Brazil","Praia dos Ossos, altura do Iate Clube",RJ,11/11/2020 0:00,11/11/2020,1,,,,,,,https://www.instagram.com/p/CHdduBYF1j0/,,,,
369,SM,Porto de Galinhas,,PE,,11/13/2020,,,,,,,,https://www.instagram.com/p/CHjX8NCpd1B/,,,,
370,SM,"Intermares, Cabedelo",,PE,,11/13/2020,,,,,,,,https://www.instagram.com/p/CHiUqgYpY2A/,,,,
371,SM,Maragogi - Alagoas - Caribe Brasileiro,,AL,,11/13/2020,,,,1 accident,,,leg,https://www.instagram.com/p/CHi0z1dlyFk/,,,,
372,SM,Praia de Taquaras,Balneário Camboriú,SC,,11/13/2020,,,,,,,,https://www.instagram.com/p/CHjVht2A4HQ/,,,,
373,SM,Praia Da Galheta/laguna,,SC,,11/14/2020,,,,,,,,https://www.instagram.com/p/CHlb06KJ-zC/,,,,
374,SM,Praia Jurere Internacional - SC,,SC,,11/15/2020,,,,,,,,https://www.instagram.com/p/CHnF-wjHaqG/,,,,
375,SM,Praia de Itapoá,,SC,,11/16/2020,,,,,,,,https://www.instagram.com/p/CHrH3RdDy8g/,,,,
376,SM,"Atalaia, Aracaju",,SE,,11/16/2020,,,,,,,,https://www.instagram.com/p/CHqjmBihaeK/,,,,
377,SM,Rio Grande (Rio Grande do Sul),,RS,11/17/2020 0:00,11/17/2020,,,,,,,,https://www.instagram.com/p/CHtjfg1riYC/,,,,
378,SM,"Praia do Siriu, Garopaba, S/C, Brasil",,SC,,11/18/2020,,,,,,,,https://www.instagram.com/p/CHvl2WfDye4/,,,,
379,SM,Praia De Geribá - Búzios,,RJ,,11/20/2020,praiacheia,,,,,,,https://www.instagram.com/p/CH1VvEIpEfa/,,,,
380,SM,Capão da Canoa - RS,,RS,,11/21/2020,,,,,,,,https://www.instagram.com/p/CH3GFodHiOl/,,,,
381,SM,Praia de Mariluz,,RS,11/21/2020 0:00,11/21/2020,,,,,,,,https://www.instagram.com/p/CH3SbwEnpC8/,,,,
382,SM,Praia do Moçambique,,SC,,11/23/2020,,,,,,,,https://www.instagram.com/p/CH7Z0m2g1Yk/,,,,
383,SM,,Florianópolis,SC,,11/23/2020,,,,,,,,https://www.instagram.com/p/CH8ZKY-BksA/,https://www.instagram.com/p/CH8Z8g0hFfb/,,,
384,SM,Praia De Santo Antonio - Diogo - Bahia,,BA,,11/24/2020,,,,,,,,https://www.instagram.com/p/CH-a0Dsl7n5/,,,,
385,SM,Ilhabela Litoral Norte - SP - Brasil,,SP,,11/25/2020,,,,,,,,https://www.instagram.com/p/CIBI1gIH8jU/,,,,
386,SM,Arraial d'Ajuda,"Pitinga, Portoquá, Porto Seguro",BA,,11/25/2020,,,,,,,,https://www.instagram.com/p/CICB08ThR8Q/,,,,
387,SM,"Armação Dos Búzios, Rio De Janeiro, Brazil",,RJ,,11/26/2020,,,,,,,,https://www.instagram.com/p/CIDubMXl4c5/,,,,
388,SM,Praia do Forte,,RJ,,11/27/2020,,,,,,F,,https://www.instagram.com/p/CIGVsVZMZ3a/,,,,
389,SM,,"Praia Curumi, Capao da Canoa",RS,11/27/2020 0:00,11/27/2020,,,,,,,,https://www.instagram.com/p/CH3GFodHiOl/,,,,
390,SM,Ilhéus / Itacaré,,BA,,11/27/2020,,,,,,,,https://www.instagram.com/p/CICB08ThR8Q9/,,,,
391,SM,,"Praia do Encanto, Morro de São Paulo",BA,,11/28/2020,,,,,,,,https://www.instagram.com/p/CIJ5EicArDU/,,,,
392,SM,Praia de Aruana,Aracaju,SE,,11/28/2020,,,,,,,,https://www.instagram.com/p/CIJq3F9BcrB/,,,,
393,SM,,Prainha Itacaré,BA,,11/30/2020,,,Scavenging by Ocypode quadrata,,,,,https://www.instagram.com/p/CINquEhAm8t/,,,,
394,SM,,"Ilha de Jaguanum, Rio de Janeiro",RJ,,11/30/2020,,,,,,,,https://www.instagram.com/p/CINsEIoHD4W/,,,,
395,SM,"Campeche, Santa Catarina, Brazil",,SC,12/1/2020 0:00,1/3/2021,2,,,,,,,https://www.instagram.com/p/CJl18ycDujW/,,,,
396,SM,"Mosqueiro, Sergipe, Brazil",,SE,,12/1/2020,,,Scavenging by Ocypode quadrata,,,,,https://www.instagram.com/p/CIQAmggh8Re/,,,,
397,SM,"Caraíva, Bahia.",,BA,,12/1/2020,,,,,,,,https://www.instagram.com/p/CIQuO7gB_44/,,,,
398,SM,Pontal do Sul,,PR,,12/1/2020,,,,,,,,https://www.instagram.com/p/CIRAjjpHv9w/,,,,
399,SM,,Florianópolis,SC,,12/2/2020,,,,,,,,https://www.instagram.com/p/CISugYfAlkQ/,,,,
400,SM,,São Miguel do Gostoso,RN,,12/2/2020,,,,,,,,https://www.instagram.com/p/CIS59EapNWs/,,,,
401,SM,"Santinho, Santa Catarina",Florianópolis,SC,,12/2/2020,3,,,,,,,https://www.instagram.com/p/CITOAQmlLW7/,,,,
402,SM,,"praia de Itaguaré, Bertioga",SP,12/2/2020 0:00,12/5/2020,1,,,,,,,https://www.instagram.com/p/CIbldP_H5lb/,,,,
403,SM,"Pirangi Do Norte, Rio Grande Do Norte, Brazil",,RN,,12/3/2020,,,,,,,,https://www.instagram.com/p/CIWkTScF7Pu/,,,,
404,SM,Balneário Piçarras,,SC,,12/4/2020,,,,,,,,https://www.instagram.com/p/CIZA8Z3H9Yv/,,,,
405,SM,Praia De Jacumã -RN,,RN,,12/4/2020,,,,,,,,https://www.instagram.com/p/CIZgRhSMf29/,,,,
406,SM,,Porto de Galinhas,PE,,12/5/2020,,,,,,,,https://www.instagram.com/p/CIbSixph3wF/,,,,
407,SM,"Praia Massaguaçu, Caraguatatuba",,SP,12/5/2020 0:00,12/5/2020,muito,10 cm,,,,,,https://www.instagram.com/p/CIbldP_H5lb/,,,,
408,SM,Praia de Cumbuco,,CE,,12/6/2020,,,,,,,,https://www.instagram.com/p/CIdzuZnsvGI/,,,,
409,SM,Floripa - Ilha da Magia,,SC,,12/7/2020,,,,,,,,https://www.instagram.com/p/CIgOhwoj94a/,,,,
410,SM,Praia dos Pescadores,"Arraial d'Ajuda, Portoquá, Porto Seguro",BA,,12/7/2020,,,,,,,,https://www.instagram.com/p/CIgvAG2BUqH/,,,,
411,SM,,"Matinhos, Paraná",PR,,12/7/2020,3,,,,,,,https://www.instagram.com/p/CIgjn7lFLU2/,,,,
412,SM,Praia Das Pedras,Praia central e Paraguaios,PR,,12/8/2020,,,,,,,,https://www.instagram.com/p/CIi24bBDr95/,,,,
413,SM,,Florianópolis,SC,,12/9/2020,,,,,,,,https://www.instagram.com/p/CIl4Z-TAeYZ/,,,,
414,SM,lhéus Terra De Jorge Amado,,BA,,12/9/2020,,,,,,,,https://www.instagram.com/p/CImHvwrhFNM/,,,,
415,SM,,"Araçagi, Maranhão",MA,,12/10/2020,,,,,,,,https://www.instagram.com/p/CInkj0egpiq/,,,,
416,SM,"Praia Vermelha, Penha",,SC,,12/10/2020,,,,,,,,https://www.instagram.com/p/CIoVBdZJzlM/,,,,
417,SM,Praia do Sol,,PB,11/10/2020 0:00,12/11/2020,,,,,,,,https://www.instagram.com/p/CIrMX4rJwmq/,,,,
418,SM,Florianópolis,Florianópolis,SC,,12/11/2020,,,,,,,,https://www.instagram.com/p/CIqM9vqA2uc/,https://www.instagram.com/p/CIrh9CzpwKG/,,,
419,SM,"Pôrto Das Galinhas, Pernambuco, Brazil",,PE,,12/11/2020,,15 cm,,touching/ holding the jellyfish,,M,,https://www.instagram.com/p/CIrB8GhB8QP/,,,,
420,SM,Praia Central - Baln. Camburiu,próximo ao pontal norte,SC,,12/11/2020,8,,,,,,,https://www.instagram.com/p/CIrN2Pnj8Ct/,,,,
421,SM,Jurerê Internacional,,SC,,12/12/2020,,,,,,,,https://www.instagram.com/p/CIs2PQ_F5dY/,,,,
422,SM,Praia do Santinho,,SC,,12/12/2020,,,,,,,,https://www.instagram.com/p/CItfyq3FIBR/,,,,
423,SM,Balneário Camboriú,,SC,,12/13/2020,,,,,,,,https://www.instagram.com/p/CIvqJMKjT9G/,,,,
424,SM,,"Campeche, Florianópolis",SC,,12/13/2020,,,,,,,,https://www.instagram.com/p/CIvW246Bq7Y/,,,,
425,SM,"Praia do Forte, Bahia",,BA,,12/13/2020,,,,,,,,https://www.instagram.com/p/CIv-9NEAua-/,,,,
426,SM,"Algodoal, Para, Brazil",,PA,,12/13/2020,algumas,,,,,,,https://www.instagram.com/p/CIwWCZUBiC8/,,,,
427,SM,,"Igers, Salvador",BA,,12/14/2020,,,,,,,,https://www.instagram.com/p/CIxqarClDtv/,,,,
428,SM,Porto de Galinhas,,PE,,12/17/2020,,,,,,,,https://www.instagram.com/p/CI6phJph_S-/,,,,
429,SM,Praia Das Pedras,,PR,,12/23/2020,,,,,,,,https://www.instagram.com/p/CJJnmNMjewd/,,,,
430,SM,"Praia do Forte, Bahia",,BA,,12/24/2020,,,,,,,,https://www.instagram.com/p/CJMgccmlS42/,,,,
431,SM,"Pôrto De Sauípe, Bahia, Brazil",,BA,,12/27/2020,4,2 cm,,,,,,https://www.instagram.com/p/CJUBk4uJLXL/,,,,
432,SM,Praia de Jauá - Bahia,,BA,,12/29/2020,,,,,,,,https://www.instagram.com/p/CJYiM_KFSxw/,,,,
433,SM,,"Praia do Guaraú, Peruíbe, São Paulo",SP,12/27/2020 0:00,12/29/2020,100+,,,,,,,https://www.instagram.com/p/CJYcgXKp8gS/,,,,
434,SM,Imbassaí,,BA,,12/29/2020,,,Scavenging by insects,,,,,https://www.instagram.com/p/CJZcRLzrnnb/,,,,
435,SM,"Peroba, Icapui/CE",,CE,,1/1/2021,,,,,,,,https://www.instagram.com/p/CJhXxj3j930/,,,,
436,SM,"Itapuã, Bahia, Brazil",Salvador,BA,,1/1/2021,,,,,,,,https://www.instagram.com/p/B6yoguDHQ9G/,,,,
437,SM,"Aracaju, Sergipe, Brasil",,SE,,1/2/2021,,,,,,,,https://www.instagram.com/p/CJjSb3yMufs/,,,,
438,SM,,"Praia do Forte, Bahia",BA,,1/2/2021,,,,,,,,https://www.instagram.com/p/CJiDlMyA5cQ/,,,,
439,SM,Ilha Comprida,,SP,,1/3/2021,,,,,,,,https://www.instagram.com/p/CJmuQB1BFVk/,,,,
440,SM,Ilhabela Litoral Norte - SP - Brasil,,SP,,1/4/2021,,,,,,,,https://www.instagram.com/p/CJob4MsHZfN/,,,,
441,SM,Praia do Novo Campeche,,SC,,1/4/2021,,,,,,,,https://www.instagram.com/p/CJovWtopueK/,,,,
442,SM,Ilheus Bahia Brasil,,BA,,1/5/2021,,,,,,,,https://www.instagram.com/p/CJq79pKMS1E/,,,,
443,SM,São Luís - Maranhão - Brasil,,MA,,1/5/2021,,15 cm,,,,,,https://www.instagram.com/p/CJq0FW4pya3/,,,,
444,SM,Cabedelo,,PB,,1/5/2021,várias,,,,,,,https://www.instagram.com/p/CYX1K1gsgbf/,,,,
445,SM,,Fortaleza,CE,,1/6/2021,3,,,,,,,https://www.instagram.com/p/CJuAH9OnhK8/,,,,
446,SM,Praia Brava Caiobá,,PR,1/6/2021 0:00,1/6/2021,1,,,,,,,https://www.instagram.com/p/CJtQJlJl_5t/,,,,
447,SM,Ubatuba,Ilha Anchieta,SP,1/7/2021 0:00,2/7/2021,muitas,,,,,,,https://www.instagram.com/p/CLAIAN4rQZ7/,,,,
448,SM,"Alcobaça, Bahia, Brazil",Costa das Baleias,BA,1/7/2021 0:00,1/7/2021,,,,,,,,https://www.instagram.com/p/CJvnAZUAJqR/,,,,
449,SM,,"Praia do Robalo, Aracajú - SE",SE,,1/8/2021,,,,,,,,https://www.instagram.com/p/CJzaXFtLooK/,,,,
450,SM,"Canoa Quebrada, Ceara, Brazil",,CE,,1/9/2021,,,,,,,,https://www.instagram.com/p/CJ06HzvBr9s/,,,,
451,SM,,"Praia do Seixas, João Pessoa",PB,1/9/2021 0:00,1/10/2021,1,,,,,,,https://www.instagram.com/p/CYjVqdEpPL3/,,,,
452,SM,Cabo Branco,,PB,1/10/2021 0:00,1/10/2021,,,,,,,,https://www.instagram.com/p/CYjVqdEpPL3/,,,,
453,SM,Praia Baía Do Sol - Mucuri Ba,,BA,,1/10/2021,,,,,,,,https://www.instagram.com/p/CJ3EXcclBFt/,,,,
454,SM,Santa Cruz Cabrália,,BA,,1/10/2021,,,,,,,,https://www.instagram.com/p/CJ3R8vbDQlE/,,,,
455,SM,Balneário Camboriú,,SC,,1/11/2021,2,,,,,,,https://www.instagram.com/p/CJ634X2nbd0/,,,,
456,SM,"Peruíbe - Litoral Sul, SP",,SP,1/11/2021 0:00,1/12/2021,130,,,,,,,https://www.instagram.com/p/CJ88QL1FCvw/,,,,
457,SM,Praia Rainha do Mar,,RS,,1/14/2021,,,,,,,,https://www.instagram.com/p/CKCl-gVhcAz/,,,,
458,SM,"Praia De Caraúbas, Maxaranguape RN",Praia de Caraubas,RN,,1/16/2021,,,,,,,,https://www.instagram.com/p/CKHwKLegdL5/,https://www.instagram.com/p/CKITMWEA2AL/,,,
459,SM,Ilha do Guarau,,SP,,1/16/2021,,,,,,,,https://www.instagram.com/p/CKHD7FFh8Yz/,,,,
460,SM,Praia do Mariscal,,SC,,1/16/2021,,,,,,,,https://www.instagram.com/p/CKHGZaIFz2R/,,,,
461,SM,,"praia Preta do centro, São Sebastião",SP,1/17/2021 0:00,1/20/2021,,,,,,,,https://www.instagram.com/p/CKSLizdnLsm/,,,,
462,SM,,Porto do Mangue,RN,,1/19/2021,,,,,,,,https://www.instagram.com/p/CKP4H4fBbjO/,https://www.instagram.com/p/CKP5OZvhRN3/,,,
463,SM,Ipanema Beach,,PR,,1/19/2021,,,,,,,,https://www.instagram.com/p/CKOuH3SlGlM/,,,,
464,SM,,"São Sebastião, praia de Baraquaçaba, litoral norte",SP,1/19/2021 0:00,1/20/2021,1,13 cm,,,,,,https://www.instagram.com/p/CKSLizdnLsm/,,,,
465,SM,"José Menino, Santos",,SP,,1/20/2021,3,,,,,,,https://www.instagram.com/p/CKRbn3Vg-k-/,,,,
466,SM,Praia Do Posto 5 Boqueirão,"Posto 5 bombeiros, desde o canal 4, Santos",SP,,1/20/2021,8,10-15 cm,,,,,,https://www.instagram.com/p/CKRmaSHgsjv/,,,,
467,SM,,"Praia de Itararé, São Vicente",SP,,1/21/2021,2,,,,,,,https://www.instagram.com/p/CKT_7JqByfy/,,,,
468,SM,Peruibe Beach,,SP,,1/21/2021,,,,,,,,https://www.instagram.com/p/CKTl-USjFdK/,,,,
469,SM,"Praia de Itapirubá, Santa Catarina",,SC,,1/21/2021,,,,,,,,https://www.instagram.com/p/CKVEYPUgh_S/,,,,https://www.instagram.com/p/CKaXO-5Ame4/
470,SM,Santos,,SP,,1/23/2021,,,,,,,,https://www.instagram.com/p/CKYXyhnAEPz/,https://www.instagram.com/p/CKaJeMEgDDQ/,https://www.instagram.com/p/CKaJXGZA5wN/,https://www.instagram.com/p/CKaJm4QAcB5/,
471,SM,Aracaju,,SE,,1/24/2021,,,,,,,,https://www.instagram.com/p/CKbXbhVhV4R/,,,,
472,SM,,"Península de Maraú, Bahia",BA,,1/24/2021,,,,,,,,https://www.instagram.com/p/CKclKEEgm-5/,,,,
473,SM,Península De Maraú,,BA,,1/24/2021,,,,,,,,https://www.instagram.com/p/CKcx-xRlw_W/,,,,
474,SM,Balneário Presidente / Imbé / RS,,RS,1/24/2021 0:00,1/27/2021,,,,,,,,https://www.instagram.com/p/CKkdriYgTiw/,,,,
475,SM,"Itararé, São Vicente",,SP,1/26/2021 0:00,1/29/2021,,,,,,,,https://www.instagram.com/p/CYEf-WhAyPX/,,,,
476,SM,,Trancoso,BA,1/28/2021 0:00,1/28/2021,,,,,,,,https://www.instagram.com/p/CKmS3XapZxn/?hl=pt-br,,,,
477,SM,Itanhaém- Praia Do Cibratel,,SP,,1/30/2021,várias,,,,,,,https://www.instagram.com/p/CYHE2e2uCUa/,,,,
478,SM,,Praia do Cibratel 2,SP,1/29/2021 0:00,1/30/2021,várias,,,,,,,https://www.instagram.com/p/CYHE2e2uCUa/,,,,
479,SM,,Pipa,RN,,1/30/2021,,,,,,,,https://www.instagram.com/p/CYHojQGPnVW/,,,,
480,SM,"Barra Grande, Bahia, Brazil",,BA,,2/1/2021,váriasevárias,,,,,,,https://www.instagram.com/p/CKwZVm1lL8i/,,,,
481,SM,Praia Tabatinga,,SP,,2/2/2021,,,,,,,,https://www.instagram.com/p/CKyfHg9DXjQ/,,,,
482,SM,São Miguel do Gostoso,,RN,,2/2/2021,,,,,,,,https://www.instagram.com/p/CKymxYMrIGm/,,,,
483,SM,Itacimirim,,BA,2/1/2021 0:00,2/4/2021,,,,,,,,https://www.instagram.com/p/CK49MKwLhZw/,https://www.instagram.com/p/CK496AaLuQb/,,,
484,SM,Balneario Atami,,PR,,2/4/2021,grandenúmero,,,,,,,https://www.instagram.com/p/CK4cNh_JWvd/,,,,
485,SM,,"Barra do Rio Pacoti na praia do PDD, Ceará",CE,,2/4/2021,,,,,,,,https://www.instagram.com/p/CK4dN1xBUcM/,,,,
486,SM,Pitimbu,,PB,,2/5/2021,,,,,,,,https://www.instagram.com/p/CK6h-Juh0W4/,,,,
487,SM,"Cabo Branco, João Pessoa",,PB,,2/5/2021,,,,,,,,https://www.instagram.com/p/CK7ka2nJ9vR/,,,,
488,SM,Praia da Cinelandia,,SE,,2/5/2021,,,,,,,,https://www.instagram.com/p/CK7Epi4BOdN/,,,,
489,SM,Praia De Graçandu - Extremoz - Rn,,RN,,2/6/2021,,,,,,,,https://www.instagram.com/p/CK9OCG2pylh/,,,,
490,SM,,"Praia de Moçambique, Florianópolis",SC,,2/6/2021,,,,,,,,https://www.instagram.com/p/CK94FzDlqUC/,,,,
491,SM,Litoral Sul De Sao Paulo,Peruíbe,SP,,2/6/2021,,,,,,,,https://www.instagram.com/p/CK-DWcNJT2Z/,,,,
492,SM,Restaurante Terral - Maresias,,SP,,2/8/2021,,,,,,,,https://www.instagram.com/p/CLCRiL0BwhJ/,,,,
493,SM,Praia De Graçandu - Extremoz - Rn,,RN,,2/8/2021,,,,,,,,https://www.instagram.com/p/CLCO95MB7y5/,,,,
494,SM,"Japaratinga, Alagoas",,AL,,2/8/2021,,,,,,,,https://www.instagram.com/p/CLCO95MB7y5/,,,,
495,SM,"Praia Da Baleia , São Sebastião/sp",,SP,,2/8/2021,,,,,,,,https://www.instagram.com/p/CLC3i5WBymc/,,,,
496,SM,Praia Grande,,SP,2/8/2021 0:00,2/8/2021,,,,1 accident,,F,,https://www.instagram.com/p/CLDHxBknDys/,,,,
497,SM,Praia Grande - Ubatuba,,SP,2/8/2021 0:00,2/10/2021,,20 cm,,,,,,https://www.instagram.com/p/CLHNBFPgv8d/,https://www.instagram.com/p/CLChx3gDfSM/,,,
498,SM,Ilha de Itamaracá,,PE,,2/9/2021,,,,,,,,https://www.instagram.com/p/CLEzXH5h_RB/,,,,
499,SM,,"Praia Grande, São Paulo",SP,,2/9/2021,várias,,,,,,,https://www.instagram.com/p/CLEsIOxA5Sw/,,,,
500,SM,Pico Da Cruz - Rio Tavares,,SC,,2/9/2021,4,,,,,,,https://www.instagram.com/p/CZxynnkgCeZ/?hl=pt-br,,,,
501,SM,Riviera De São Lourenço,,SP,,2/9/2021,bastante,,,,,,,https://www.instagram.com/p/CLFuA1OgiWk/,,,,
502,SM,Praia Taipu de Fora,"Península de Maraú, Bahia",BA,,2/10/2021,,,,,,,,https://www.instagram.com/p/CLHi48iMOPp/,,,,
503,SM,,"Barra dos Coqueiros, Sergipe",SE,,2/12/2021,,,,,,,,https://www.instagram.com/p/CLNig0ohJbp/,,,,
504,SM,"Praia Do Flamengo, Salvador,bahia,brasil",,BA,,2/13/2021,,,,,,,,https://www.instagram.com/p/CLQGUMHpW4x/,,,,
505,SM,,Salvador,BA,,2/14/2021,,,,,,,,https://www.instagram.com/p/CLQGUMHpW4x/,,,,
506,SM,Itacimirim,,BA,,2/15/2021,,,,,,,,https://www.instagram.com/p/CLUA8W0rYUC/,,,,
507,SM,Abais Beach,,SE,,2/15/2021,,,,,,,,https://www.instagram.com/p/CLUdNd7hxcg/,,,,
508,SM,Aracaju,,SE,,2/15/2021,,,,,,,,https://www.instagram.com/p/CLU-vo_BHK_/,,,,
509,SM,"Pôrto De Sauípe, Bahia, Brazil",,BA,,2/15/2021,,3-5 cm,,,,,,https://www.instagram.com/p/CLUzaRapPbx/,,,,
510,SM,"Canto Do Maluf, Praia Das Pitangueiras- Guarujá Sp",,SP,2/15/2021 0:00,2/16/2021,,,,,,,,https://www.instagram.com/p/CLXy7jlFWAI/,,,,
511,SM,Vila Atlantica - Mongaguá,,SP,,2/15/2021,,,,,,,,https://www.instagram.com/p/CLUza-4Aa5A/,,,,
512,SM,Aracaju,,SE,,2/16/2021,,,,,,,,https://www.instagram.com/p/CLWdfV-h57N/,,,,
513,SM,Vila Mirim - Praia Grande,,SP,,2/17/2021,,,,,,,,https://www.instagram.com/p/CLYU3W1ArhN/,,,,
514,SM,,"Praia da Vila, Imbituba",SC,,2/18/2021,,,,,,,,https://www.instagram.com/p/CLc3arRBw6R/,,,,
515,SM,Praia De Aruana Aracaju Se,,SE,,2/18/2021,,,,,,,,https://www.instagram.com/p/CLbpcELBTUX/,,,,
516,SM,Aracaju,,SE,,2/19/2021,,,,,,,,https://www.instagram.com/p/CLe8mwPh9av/,,,,
517,SM,Canto do Forte - Praia Grande - SP,,SP,2/19/2021 0:00,2/23/2021,,,,1 accident,41,M,trunk/arm,https://www.instagram.com/p/CLordV6AD25/,,,,
518,SM,Águas Belas Beach,,CE,,2/20/2021,,,,,,,,https://www.instagram.com/p/CLiFYRtlUrd/,,,,
519,SM,"Praia dos Ingleses, Floripa/SC",,SC,,2/20/2021,,,,,,,,https://www.instagram.com/p/CLheUMxBOT5/,,,,
520,SM,Pitimbu,,PB,,2/22/2021,,,,,,,,https://www.instagram.com/p/CLmZ5rtF3s0/,,,,
521,SM,Praia da Pinheira/Palhoça.,,SC,2/22/2021 0:00,2/23/2021,,,,,,,,https://www.instagram.com/p/CLp4K7zlLKm/,,,,
522,SM,,"Península de Maraú, close of Taipu de Fora and Barra Grande, Bahia",BA,,2/23/2021,,,,,,,,https://www.instagram.com/p/CLpiHDrsrnV/?hl=pt-br,,,,
523,SM,Itacimirim,,BA,,2/24/2021,,,,,,,,https://www.instagram.com/p/CLsIOV9F5wg/,,,,
