ID,Source,Geolocation,Location,State,Sightning date,Post date,Abund,Size,Ecological relation/Other strandings,Human interaction/Accident,Age,Sex,Site,URL 1,URL 2,URL 3,URL 4,URL 5
690,SM,Praia de Camurupim,,RN,,12/19/2021,,,,,,,,https://www.instagram.com/p/CXrhH7tPkyK/,,,,
691,SM,Ribanceira,Imbituba,SC,,12/19/2021,várias,,,,,,,https://www.instagram.com/p/CXqwTTlrPfJ/,,,,
692,SM,,Jacuma,PB,,12/19/2021,várias,,,,,,,https://www.instagram.com/p/CXrso4trV6z/,,,,
693,SM,"Tamandaré, Pernambuco, Brazil",,PE,,12/20/2021,,,,,,,,https://www.instagram.com/p/CXtlNbOrR7k/,,,,
694,SM,Guaratuba - Litoral Do Paraná,,PR,,12/21/2021,,,,,,,,https://www.instagram.com/p/CXxAcNFtTEC/,,,,
695,SM,Praia Do Sorocotuba Guarujá,,SP,,12/24/2021,,,,,,,,https://www.instagram.com/p/CX4cOoXJ_lx/,,,,
696,SM,Itanhaém,,SP,,12/24/2021,,,,,,,,https://www.instagram.com/p/CX4tRjEln82/,,,,
697,SM,Praia Itapeva - Torres - RS,Balneário Itapeva Norte,RS,,12/25/2021,,,,,,,,https://www.instagram.com/p/CX7FN2QFvBj/,,,,
698,SM,Ilha Comprida,,SP,,12/25/2021,,,,,,,,https://www.instagram.com/p/CX7PYKQgYXQ/,,,,
699,SM,Fleicheiras,,CE,,12/26/2021,,,,,,,,https://www.instagram.com/p/CX9NbXrFj17/,,,,
700,SM,Santos City 013,,SP,12/25/2021 0:00,12/26/2021,várias,,,,,,,https://www.instagram.com/p/CX8bjjxO76s/,,,,
701,SM,Praia de Cumbuco,,CE,,12/26/2021,,,,,,,,https://www.instagram.com/p/CX8Yd4mrvy-/,,,,
702,SM,,Xangrila,RS,,12/27/2021,,,,,,,,https://www.instagram.com/p/CYAOJJnrdHm/,,,,
703,SM,,João Pessoa,PB,12/27/2021 0:00,12/27/2021,1,,,,,,,https://www.instagram.com/p/CYANE0OJ1Tl/,,,,
704,SM,Praia do Cassino - Rio Grande / RS,,RS,,12/27/2021,,,,,,,,https://www.instagram.com/p/CYAVgsXM9JV/,,,,
705,SM,Ilha Comprida,,SP,,12/27/2021,,,,,,,,https://www.instagram.com/p/CYAeS12sun1/,,,,
706,SM,,Campo Bom- Jaguaruna/ SC,SC,12/28/2021 0:00,12/28/2021,4,,,,,,,https://www.instagram.com/p/CYCvkgmPDXV/?hl=pt-br,,,,
707,SM,,"Praia do Cotovelo, Natal",RN,,12/29/2021,algumas,,,,,,,https://www.instagram.com/p/CYWYzAaryEn/,,,,
708,SM,Praia do Cabo Branco,,PB,,12/29/2021,,,,,,,,https://www.instagram.com/p/CYEbrSngEj2/,,,,
709,SM,Praia Do Itaóca - Mongaguá,,SP,12/29/2021 0:00,12/29/2021,,,,,,,,https://www.instagram.com/p/CYFWa94vxZ1/,,,,
710,SM,,Praia Central de BC,SC,,12/30/2021,,,,,,,,https://www.instagram.com/p/CYHCRcjFdo6/?hl=pt-br,,,,
711,SM,,Praia de Campina,PB,,12/30/2021,,,,,,,,https://www.instagram.com/p/CYHvViJvRAk/,,,,
712,SM,Balneário Camboriú,,SC,,12/30/2021,,,,,,,,https://www.instagram.com/p/CYHFe6GLcEd/,,,,
713,SM,Praia De Santo Antonio - Diogo - Bahi,,BA,,12/30/2021,,,,,,,,https://www.instagram.com/p/CYH_W8EopSW/,,,,
714,SM,Candeias,Candeias beach,PE,,12/31/2021,,,,,,,,https://www.instagram.com/p/CYJIbtkOuCY/,,,,
715,SM,Praia De Barreta,,RN,,12/31/2021,,,,,,,,https://www.instagram.com/p/CYJSYp2uBc1/,,,,
716,SM,João Pessoa,,PB,,12/31/2021,3,,,,,,,https://www.instagram.com/p/CYJWxPhOU1t/,,,,
717,SM,Praia do Sonho Verde,"Paripueira, Maceió",AL,,1/1/2022,,,,,,,,https://www.instagram.com/p/CYMS5QrLRBM/,,,,
718,SM,Brasilia Teimosa,"Porto Terra Nova, Praia do Pina",PB,1/2/2022 0:00,1/3/2022,muitas,,,,,,,https://www.instagram.com/p/CYRc40GrS7m/,,,,
719,SM,,Praia de Boa Viagem,PE,1/2/2022 0:00,1/3/2022,muitas,,,,,,,https://www.instagram.com/p/CYRc40GrS7m/,,,,
720,SM,,"Canto do Forte, Praia Grande",SP,1/3/2022 0:00,1/4/2022,1,,,,,,,https://www.instagram.com/p/CYTr-VRBCJO/,,,,
721,SM,"Praia dos Ingleses, Florianópolis, Santa",,SC,1/4/2022 0:00,1/4/2022,,,,,,,,https://www.instagram.com/p/CYU13LWLQM5/,,,,
722,SM,"Itanhaém, São Paulo, Brazil",,SP,,1/4/2022,,,,,,,,https://www.instagram.com/p/CYUzamXPdW0/,,,,
723,SM,Praia Dos Artistas Natal RN,,RN,,1/4/2022,,,,,,,,https://www.instagram.com/p/CYSxaL6spvx/,,,,
724,SM,,"Praia das Minas, Pipa",RN,,1/4/2022,2,,,,,,,https://www.instagram.com/p/CYVBUvzLvMd/,,,,
725,SM,,"Praia do Pirangi, Natal",RN,,1/4/2022,1,,,,,,,https://www.instagram.com/p/CYWYzAaryEn/,,,,
726,SM,Balneário Piçarras,,SC,,1/4/2022,,,,,,,,https://www.instagram.com/p/CYS2qdbt24a/,,,,
727,SM,,Maracajaú,RN,,1/5/2022,,,,touching/ holding the jellyfish/ returned to the sea,,F,,https://www.instagram.com/p/CYXt-01rS36/,,,,
728,SM,Cabo Branco,,PB,,1/5/2022,,,,,,,,https://www.instagram.com/p/CYWokaXrlaO/,,,,
729,SM,Praia De Cambury Litoral Norte De São,Camburi/SP,SP,1/6/2022 0:00,1/7/2022,algumas,,Scavenging by insects,,,,,https://www.instagram.com/p/CZMLrc7u86KI/,,,,
730,SM,,Praia de Maresias,SP,1/6/2022 0:00,1/7/2022,1,,,,,,,https://www.instagram.com/p/CYcu4a1LvLb/,,,,
731,SM,Natal,,RN,,1/7/2022,,,,,,,,https://www.instagram.com/p/CYcaUezpExW/,,,,
732,SM,Iguape / Ilha Comprida - SP,,SP,1/7/2022 0:00,1/7/2022,2,,,,,,,https://www.instagram.com/p/CYckdkmMEfv/,,,,
733,SM,,Praia de Barequeçaba em São Sebastião,SP,1/7/2022 0:00,1/7/2022,,,,,,,,https://www.instagram.com/p/CYcu4a1LvLb/,,,,
734,SM,Santos,Proximidades do canal 2 ,SP,1/7/2022 0:00,1/7/2022,10+,,,,,,,https://www.instagram.com/p/CYc1lHNAbZD/,,,,
735,SM,Praia Capricornio Massagacu,,SP,,1/8/2022,2,,,,,,,https://www.instagram.com/p/CYexFfxvJpj/,,,,
736,SM,Praia do Moçambique,,SC,,1/8/2022,,,,,,,,https://www.instagram.com/p/CYfYWXGsYho/,,,,
737,SM,,Massarandupió,BA,,1/8/2022,,,,,,,,https://www.instagram.com/p/CYfEXwoLHnD/,,,,
738,SM,,Itanhaém,SP,,1/8/2022,2,,,,,,,https://www.instagram.com/p/CYe94qXrYdG/,,,,
739,SM,Sao Sebastião - litoral SP,,SP,,1/8/2022,,,,,,,,https://www.instagram.com/p/CYe9QHbJeei/,,,,
740,SM,"Curumim, Rio Grande do Sul",Praia de Curumim,RS,,1/8/2022,,,,,,,,https://www.instagram.com/p/CYe7h4Cln-H/,,,,
741,SM,,Recife,PE,,1/9/2022,,,,,,,,https://www.instagram.com/p/CYgfi9puTa2/,,,,
742,SM,,Praia do Moçambique,SC,1/1/2022 0:00,1/9/2022,,,,,,,,https://www.instagram.com/p/CYg3H7wr64d/,,,,
743,SM,São Sebastião litoral norte,,SP,,1/11/2022,várias,,,,,,,https://www.instagram.com/p/CYmQUxrpTqc/,,,,
744,SM,,"Ilha Grande, São Paulo",SP,,1/11/2022,várias,,,,,,,https://www.instagram.com/p/CYmQUxrpTqc/,,,,
745,SM,"Fortaleza, Brasil",,CE,,1/11/2022,,,,,,,,https://www.instagram.com/p/CYmKDZirpol/,,,,
746,SM,Ilha Do Mel- Pontal Do Sul,,PR,,1/12/2022,,,,,,,,https://www.instagram.com/p/CYoo5H6OGjp/,,,,
747,SM,Formosa Baia,Baía Formosa,RN,,1/12/2022,,10-15 cm,,,,,,https://www.instagram.com/p/CYpRguSP7jF/,,,,
748,SM,,Peruibe SP,SP,,1/12/2022,2,,,,,,,https://www.instagram.com/p/CYnTyoBNBJM/,,,,
749,SM,"Redinha, Rio Grande Do Norte, Brazil",,RN,,1/14/2022,,,,,,,,https://www.instagram.com/p/CYsrQG_s9Nn/,,,,
750,SM,Praia Do L,,PE,,1/13/2022,,,,,,,,https://www.instagram.com/p/CYrXiMprurK/,,,,
751,SM,,"Praia Jatiuca, Maceió, Alagoas",AL,,1/15/2022,,,,,,,,https://www.instagram.com/p/CYwxLhlJSE9/,,,,
752,SM,,"Praia do Moçambique, Florianópolis",SC,,1/14/2022,,,,,,,,https://www.instagram.com/p/CYttt01h6Av/?hl=pt-br,,,,
753,SM,,"Prainha, Caraguatatuba",SP,1/16/2022 0:00,1/17/2022,,,,10 accidents,,,,https://www.instagram.com/p/CY2NLfjAIW3/,,,,
754,SM,Porto de Galinhas,,PE,,1/17/2022,,,,,,,,https://www.instagram.com/p/CY1TiGpuCfM/,,,,
755,SM,Cupe Beach Living,,PE,,1/18/2022,,,,,,,,https://www.instagram.com/p/CY5MaUOOenw/,,,,
756,SM,Ilha Do Mel- Pontal Do Sul,,PR,,1/18/2022,,,,,,,,https://www.instagram.com/p/CY5G1EDr20U/,,,,
757,SM,Ilhéus,,BA,,1/18/2022,,,,,,,,https://www.instagram.com/p/CY5EN4-stH8/,,,,
758,SM,Florianópolis,Lagoinha do Leste,SC,,1/19/2022,várias,,,,,,,https://www.instagram.com/p/CY6npU9Lqcc/,,,,
759,SM,,"Cassino, Rio Grande",RS,,1/19/2022,cheio,,,,,,,https://www.instagram.com/p/CY6npU9Lqcc/,,,,
760,SM,,Itanhaém,SP,,1/21/2022,,,,,,,,https://www.instagram.com/p/CZA-SGTOEO4/,,,,
761,SM,,"Trindade, RJ",RJ,,1/21/2022,37,5 cm,,,,,,https://www.instagram.com/p/CZARBBjFz3t/,,,,
762,SM,Praia do Moçambique,Florianópolis,SC,,1/22/2022,,,,,,,,https://www.instagram.com/p/CZDOU4OLGYZ/,,,,
763,SM,,"Praia de Pitangueiras, São Sebastião, São Paulo",SP,1/22/2022 0:00,1/28/2022,,,,1 accident,,,,https://www.instagram.com/p/CZSMRHZOR-0/,,,,
764,SM,,Pipa,RN,,1/24/2022,,,,,,,,https://www.instagram.com/p/CZHTfamrKEK/,,,,
765,SM,"Ponta Negra, Rio Grande Do Norte, Brazil",,RN,,1/25/2022,,,,,,,,https://www.instagram.com/p/CZJ2mjzLjoP/,,,,
766,SM,"Siriú, Santa Catarina, Brazil",Garopaba,SC,,1/26/2022,,,,,,,,https://www.instagram.com/p/CZMLrc7u86K/,,,,
767,SM,,Praia Central de Garopaba,SC,,1/26/2022,muitas,,,,,,,https://www.instagram.com/p/CZMLrc7u86K/,,,,
768,SM,,"Praia Azul, Paraíba, Pernambuco",PE,,1/27/2022,,,,,,,,https://www.instagram.com/p/CZPlqOZJBHC/,,,,
769,SM,,"Praia dos Astúrias, SP",SP,1/27/2022 0:00,1/27/2022,,,,1 accident,,F,"leg, hand",https://www.instagram.com/p/CZOCLceMOxM/,,,,
770,SM,,"Praia das Pitangueiras, SP",SP,1/27/2022 0:00,1/27/2022,praiacheia,,,,,,,https://www.instagram.com/p/CZOCLceMOxM/,,,,
771,SM,"Campeche, Santa Catarina, Brazil",,SC,,1/28/2022,,,,,,,,https://www.instagram.com/p/CZS7H5DFXGT/,,,,
772,SM,"Ingleses Norte, Santa Catarina",,SC,,1/28/2022,,,,,,,,https://www.instagram.com/p/CZSsRVqOo0w/,,,,
773,SM,,Caragua e Ubatuba (Cocanha e Lagoinha),SP,,1/28/2022,,,,2 accidents,,F,,https://www.instagram.com/p/CZSMRHZOR-0/,,,,
774,SM,,Ilha Comprida,SP,,1/29/2022,,,,,,,,https://www.instagram.com/p/CZUQG_vOmhH/,,,,
775,SM,Praia do Guaeca,,SP,,1/29/2022,,,,,,,,https://www.instagram.com/p/CZVEgaiJr12/,,,,
776,SM,,"Praia do Siriu, Garopaba",SC,,2/2/2022,,,,,,,,https://www.instagram.com/p/CZfeNJcu6mT/,,,,
777,SM,"Rio Tavares, Santa Catarina, Brazil",Praia de Rio Tavares,SC,,2/1/2022,,,,1 accident,,F,feet/leg,https://www.instagram.com/p/CZbvpD8uyKr/,,,,
778,SM,Porto Belo,Praia do Pereque,SC,2/3/2022 0:00,2/3/2022,,,,,,,,https://www.instagram.com/p/CZiDmcqO90Z/,,,,
779,SM,"Serrambi, Pernambuco",,PE,,2/5/2022,,,,,,,,https://www.instagram.com/p/CZmrOe-OwK6/,,,,
780,SM,,Estaleirinho. Balneario Camboriu,SC,2/6/2022 0:00,2/6/2022,,,,,,,,https://www.instagram.com/p/CZph99ehQuP/,,,,
781,SM,Praia do Marcineiro - Alagoas,,AL,2/6/2022 0:00,2/10/2022,,,,1 accident,,M,forearm,https://www.instagram.com/p/CZzHO16rmMl/,,,,
782,SM,Porto de Galinhas,,PE,,2/8/2022,,,,,,,,https://www.instagram.com/p/CZt4dPSrMBd/,,,,
783,SM,Balneário Piçarras,,SC,,2/8/2022,,,,,,,,https://www.instagram.com/p/CZvHLHNOKCZ/,,,,
784,SM,São Miguel dos Milagres,,AL,,2/8/2022,,,,,,,,https://www.instagram.com/p/CZtpk0FLUNX/,,,,
785,SM,Campeche - Ilha da Magia,,SC,,2/8/2022,,,,,,,,https://www.instagram.com/p/CZtrapvrOAt/,,,,
786,SM,"Garopaba, Santa Catarina, Brasil",,SC,,2/8/2022,,,,,,,,https://www.instagram.com/p/CZu_qejJDE2/,,,,
787,SM,Pico Da Cruz - Rio Tavares,,SC,,2/9/2022,4,,,,,,,https://www.instagram.com/p/CZxynnkgCeZ/,,,,
788,SM,"Armação do Pântano do Sul, Florianópolis",,SC,2/10/2022 0:00,2/10/2022,4,,,,,,,https://www.instagram.com/p/CZ0JdEzL-GI/,,,,
789,SM,Itajuba Beach - SC,,SC,,2/12/2022,1,,,,,,,https://www.instagram.com/p/CZ5OxH-Lpgp/,,,,
790,SM,Bombinhas SC,Bombinhas,SC,2/13/2022 0:00,2/14/2022,,,,,,,,https://www.instagram.com/p/CZ-fjYypBeY/,,,,
791,SM,"Praia Do Santinho, Florianópolis, Santa Catarina",,SC,,2/15/2022,,,,,,,,https://www.instagram.com/p/CaAUbhhLTPR/,,,,
792,SM,,Ponta do Papagaio,SC,,2/16/2022,,,,,,,,https://www.instagram.com/p/CaDx1PHs7Up/,,,,
793,SM,,Baía Formosa RN,RN,,2/19/2022,,,,,,,,https://www.instagram.com/p/CaKWmbbL5o6/,https://www.instagram.com/p/CaKWuKyrTSm/,,,
794,SM,Praia Vermelha - Vem.Pra.Penha,,SC,,2/19/2022,,,,,,,,https://www.instagram.com/p/CaKgipGOCts/,,,,
795,SM,Praia Mole,,SC,,2/26/2022,,,,,,,,https://www.instagram.com/p/Cacf8EWO92k/,,,,
796,SM,Praia da Conceição - Bombinhas,,SC,,2/27/2022,,,,,,,,https://www.instagram.com/p/CagNQxzsQzG/,,,,
797,SM,Barra Da Sucatinga,,CE,,2/27/2022,,,,,,,,https://www.instagram.com/p/CafRCZ6OoBc/,,,,
798,SM,,"Caponga, Ceara, Brazil",CE,,3/3/2022,,,,,,,,https://www.instagram.com/p/CapQTVsLvDB/,,,,
799,SM,,"Praia Grande, Penha - SC",SC,,3/3/2022,,,,,,,,https://www.instagram.com/p/Caphj1quRna/,,,,
800,SM,Praia do Patacho,,AL,,3/9/2022,,,,,,,,https://www.instagram.com/p/Ca4hdCml1XY/,,,,
801,SM,,"Praia do Rio Tavares, Florianópolis",SC,,3/11/2022,,,,,,,,https://www.instagram.com/p/Ca-hw_GDu5c/,,,,
802,SM,Ilha do Mel - PR,,PR,,3/15/2022,,,,,,,,https://www.instagram.com/p/CbIM2nWLLRc/,,,,
803,SM,Ilha do Cardoso,"Cananéia, SP",SP,,3/19/2022,,,,,,,,https://www.instagram.com/p/CbSqLX5gJRT/,,,,
804,SM,,"Praia do Pontal, Arraial do Cabo",RJ,,3/25/2022,,,,,,,,https://www.instagram.com/p/CbicjY3OHXo/?hl=pt-br,,,,
805,SM,"Pau Amarelo, Pernambuco",,PE,,3/26/2022,,,,,,,,https://www.instagram.com/p/Cblml3HutLm/,,,,
806,SM,Praia Dos Ariós,,CE,,3/29/2022,,,,,,,,https://www.instagram.com/p/CbtTCD9splf/,,,,
807,SM,"Canoa Quebrada, Ceara, Brazil",,CE,,4/1/2022,,,,touching/ holding the jellyfish/ returned to the sea,,F,,https://www.instagram.com/p/Cb1FerFMC2W/,,,,
808,SM,Aracaju,,SE,,4/3/2022,,,,,,,,https://www.instagram.com/p/Cb593s3uALu/,,,,
809,SM,São José da Coroa Grande,,PE,,4/5/2022,,,,,,,,https://www.instagram.com/p/Cb-gPwGu3cP/,,,,
810,SM,Morro de São Paulo Bahia Brasil,,BA,,4/9/2022,,,,,,,,https://www.instagram.com/p/CcIYXvquASG/,,,,
811,SM,Por Ai,Pipa,RN,,4/17/2022,,,,,,,,https://www.instagram.com/p/Cceb2K3tumk/,,,,
812,SM,Serrambi Resort,,PE,,5/1/2022,,,,,,,,https://www.instagram.com/p/CdBssvuvhIi/,,,,
813,SM,Mar de Deus,Paulo Afonso - BA ,BA,5/6/2022 0:00,5/6/2022,12,,,,,,,https://www.instagram.com/p/CdOfqLeLJss/,,,,
814,SM,Natal,,RN,,5/13/2022,,,,,,,,https://www.instagram.com/p/CdgOgVsr5x0/,,,,
815,SM,Alagoas,Praia do Francês,AL,,5/14/2022,,,,7 accidents,,,,https://www.instagram.com/p/Cdjed5sASD1/,,,,
816,SM,Gaibu Beach,,PE,,5/18/2022,1,,,1 accident,,,,https://www.instagram.com/p/CdsniUsrXG1/,,,,
817,SM,"Itapuã, Bahia, Brazil",Farol de Itapuã,BA,,6/5/2022,,10-15 cm,,,,,,https://www.instagram.com/p/CebaBAquy0s/,,,,
818,SM,,Praia de Pipa,RN,,7/21/2022,,,,,,,,https://www.instagram.com/p/CgSUXJ6JFpg/,https://www.instagram.com/p/CgSUUvtJiVX/,https://www.instagram.com/p/CgSUWFwp0ed/,https://www.instagram.com/p/CgSUY78prRM/,https://www.instagram.com/p/CgSUYChp-pH/
819,SM,Praias do Sul Ilhéus,,BA,,7/24/2022,,,,,,,,https://www.instagram.com/p/CgaotBhMFmE/?hl=pt-br,,,,
820,SM,Orla - Aracaju,,SE,,8/6/2022,,,,,,,,https://www.instagram.com/p/Cg7hUIkO8vF/?hl=pt-br,,,,
821,SM,Aracaju,,SE,,8/21/2022,,,,,,,,https://www.instagram.com/p/ChiFxrzJu4x/?hl=pt-br,,,,
822,SM,"Boa Viagem, Pernambuco, Brazil",,PE,,8/25/2022,,,,,,,,https://www.instagram.com/p/Chrj8-duQkm/?hl=pt-br,,,,
823,SM,Praia de Pernambuco,,PE,,8/31/2022,,,,,,,,https://www.instagram.com/p/Ch8BLtwPPpL/?hl=pt-br,,,,
824,SM,,Praia de Boa Viagem,PE,,9/8/2022,,,,,,,,https://www.instagram.com/p/CiQCmzhu96y/?hl=pt-br,,,,
825,SM,Praia De Carimã- Raposa,,MA,,9/9/2022,,,,,,,,https://www.instagram.com/p/Cizo_SUOs8C/?hl=pt-br,,,,
826,SM,"Salinas, Para, Brazil",,PA,,9/16/2022,,,,,,,,https://www.instagram.com/p/CilORSig7Lz/?hl=pt-br,,,,
827,SM,,Guarujá/SP,SP,,9/17/2022,,,,,,,,https://www.instagram.com/p/CioWn8WOHJS/?hl=pt-br,,,,
828,SM,"Jauá, Bahia, Brazil",,BA,,9/21/2022,,,,,,,,https://www.instagram.com/p/CixuIXIOm5j/?hl=pt-br,,,,
829,SM,Praia Do Presidio Aquiraz,,CE,,9/22/2022,,,,,,,,https://www.instagram.com/p/CiSzb1XOwo2/?hl=pt-br,,,,
830,SM,,"Praia branca, Guarujá",SP,,9/30/2022,,,,,,,,https://www.instagram.com/p/CjIW8bQj_S6/?hl=pt-br,,,,
831,SM,Praia Da Daniela,,SC,,10/7/2022,,,,,,,,https://www.instagram.com/p/CjbdcUNLTAc/?hl=pt-br,,,,
832,SM,"Búzios, Rio de Janeiro, Brasil",,RJ,10/7/2022 0:00,10/8/2022,,,,,,,,https://www.instagram.com/p/Cjdr8DVL25M/?hl=pt-br,,,,
833,SM,Morro Branco - Ceará,,CE,,10/13/2022,,,,,,,,https://www.instagram.com/p/CjpxqXaL7Ln/?hl=pt-br,,,,
834,SM,,Praia do Sono,RJ,,10/15/2022,,,,,,,,https://www.instagram.com/p/Cju0kn3Onnk/?hl=pt-br,,,,
835,SM,Praia da Caueira- Itaporanga D' Ajuda-SE,,SE,,10/15/2022,,,,,,,,https://www.instagram.com/p/CjwNKKGuZoa/?hl=pt-br,,,,
836,SM,Aruana Beach,,SE,,10/16/2022,,,,,,,,https://www.instagram.com/p/CjyemvZPUTT/?hl=pt-br,,,,
837,SM,"Campeche, Santa Catarina, Brazil",,SC,,10/24/2022,,,,,,,,https://www.instagram.com/p/CkFzTI9OkH6/?hl=pt-br,,,,
838,SM,Praia de Aruana,,SE,,10/29/2022,,,,,,,,https://www.instagram.com/p/CkUI28-O30k/?hl=pt-br,,,,
839,SM,Praia Brava de Camburi,,SP,,11/4/2022,,,,,,,,https://www.instagram.com/p/Ckjr_ovOkaI/?hl=pt-br,,,,
840,SM,Praia Do Sitio Do Conde,,BA,,11/4/2022,,,,,,,,https://www.instagram.com/p/Ckiq7SIMDPK/?hl=pt-br,,,,
841,SM,"Guarujá, Brazil",,SP,,11/8/2022,,,,,,,,https://www.instagram.com/p/CksxuJVMZxx/?hl=pt-br,https://www.instagram.com/p/CksxwVbsWAf/?hl=pt-br,https://www.instagram.com/p/CksxrhgMUt_/?hl=pt-br,,
842,SM,"Boa Viagem, Pernambuco, Brazil",,PE,,11/12/2022,,,,,,,,https://www.instagram.com/p/Ck3SUvmO3WI/?hl=pt-br,,,,
843,SM,Ilha Comprida,,SP,,11/19/2022,,,,,,,,https://www.instagram.com/p/ClJJr_JLSy1/?hl=pt-br,,,,
844,SM,Florianópolis,,SC,,11/28/2022,,,,,,,,https://www.instagram.com/p/Clgbo5bLSa-/?hl=pt-br,,,,
845,SM,,Florianópolis,SC,,11/29/2022,,,,,,,,https://www.instagram.com/p/CljzRC9uQD6/?hl=pt-br,,,,
846,SM,,"Nereidas e Coroados, Guaratuba",PR,11/30/2022 0:00,11/30/2022,100+,15-20 cm,,,,,,https://www.instagram.com/p/CllX0_TDtNe/?hl=pt-br,,,,
847,SM,Ilha Da Magia - Balneário Açores,,SC,,12/1/2022,,,,,,,,https://www.instagram.com/p/ClpGLyhv6EF/?hl=pt-br,,,,
848,SM,,"Itapema, Meia Praia",SC,,12/2/2022,,,,,,,,https://www.instagram.com/p/ClrVvK_v88Y/?hl=pt-br,,,,
849,SM,Farol da Solidão,,RS,,12/5/2022,,,,,,,,https://www.instagram.com/p/Clygnc8O_u9/?hl=pt-br,,,,
850,SM,"Praia Mole, Florianopolis",,SC,12/6/2022 0:00,12/6/2022,,,,1 accident,,F,,https://www.instagram.com/p/Cl1wzZovhIH/?hl=pt-br,,,,
851,SM,Floripa - Ilha da Magia,,SC,,12/7/2022,,,,,,,,https://www.instagram.com/p/Cl3aaZXrqqQ/?hl=pt-br,,,,
852,SM,,"Campeche, Florianópolis",SC,,12/8/2022,,,,,,,,https://www.instagram.com/p/Cl4jAvxLZE5/?hl=pt-br,,,,
853,SM,"Praia dos Ingleses, Florianópolis, Santa Catarina",,SC,,12/9/2022,,,,,,,,https://www.instagram.com/p/Cl7m26Du-5W/?hl=pt-br,,,,
854,SM,Praia - Matinhos - Balneário De Caravelas,,PR,,12/12/2022,,,,,,,,https://www.instagram.com/p/CmEnGjbu3n7/?hl=pt-br,,,,
855,SM,Campeche - Ilha da Magia,,SC,,12/12/2022,muitas,,,,,,,https://www.instagram.com/p/Cl1-xpmrFWl/?hl=pt-br,,,,
856,SM,Peruibe-SP,,SP,,12/12/2022,,,,,,,,https://www.instagram.com/p/CmCq7K7PjWl/?hl=pt-br,,,,
857,SM,,Palhoça,SC,,12/12/2022,,,Strandings of Glaucus atlanticus,,,,,https://www.instagram.com/p/CmEzRtbOBVO/?hl=pt-br,,,,
858,SM,Cananéia,,SP,,12/15/2022,,,,,,,,https://www.instagram.com/p/CmM2U3QO92C/?hl=pt-br,,,,
859,SM,Florianópolis,Praia do Santinho,SC,,12/16/2022,,,,,,,,https://www.instagram.com/p/CmPIznKOpKh/?hl=pt-br,,,,
860,SM,,Imbassaí,BA,,12/20/2022,,,,,,,,https://www.instagram.com/p/CmaGdJ9uAI5/?hl=pt-br,,,,
861,SM,"Ponta Negra, Rio Grande Do Norte, Brazil",,RN,,12/20/2022,,,,,,,,https://www.instagram.com/p/CmY-sU3O5d5/?hl=pt-br,,,,
862,SM,"Campeche, Santa Catarina, Brazil",,SC,,12/29/2022,,,,,,,,https://www.instagram.com/p/CmvdU8ksjyi/?hl=pt-br,,,,
863,SM,,"Ponta de Campina, Cabedelo",PB,,12/30/2022,,,,,,,,https://www.instagram.com/p/CmzhTXIvgGA/?hl=pt-br,,,,
